"pathway","cell_type","outdegree","indegree","flowbet","info"
"SELE","TNK cells",0,9.75853878847627e-05,0,0
"SELE","Tregs",0,6.01692022343948e-05,0,0
"ESAM","B cells",0,0,0,0
"ESAM","Basal epithelial",0,0,0,0
"ESAM","CD4 T cells (Th)",0,0,0,0
"ESAM","CD8 T cells (CTL)",0,0,0,0
"ESAM","Endothelial cells",0.000404407460950227,0.000404407460950227,0,0.500059904387424
"ESAM","Epithelial cells",0,0,0,0
"ESAM","Fibroblasts",0,0,0,0
"ESAM","Mast cells",0,0,0,0
"ESAM","Monocytes",0,0,0,0
"ESAM","Myeloid (Mac/DC)",0,0,0,0
"ESAM","NK cells",0,0,0,0
"ESAM","PDC/Plasma cells",0,0,0,0
"ESAM","Pericytes",9.09956973479351e-05,9.09956973479351e-05,0,0.499940095612576
"ESAM","TNK cells",0,0,0,0
"ESAM","Tregs",0,0,0,0
"ANNEXIN","B cells",0,0,0,0
"ANNEXIN","Basal epithelial",1.68387341232299e-05,0,0,0
"ANNEXIN","CD4 T cells (Th)",0.000108249288618082,0,0,0
"ANNEXIN","CD8 T cells (CTL)",0.000160716116353038,0,0,0
"ANNEXIN","Endothelial cells",1.46789610713886e-05,0,0,0
"ANNEXIN","Epithelial cells",1.17810830628438e-05,0,0,0
"ANNEXIN","Fibroblasts",6.14119259441931e-06,0,0,0
"ANNEXIN","Mast cells",2.51838864061843e-05,0,0,0
"ANNEXIN","Monocytes",1.30172361769526e-05,0.000458026919729705,0,0.364624230601461
"ANNEXIN","Myeloid (Mac/DC)",3.25114564004414e-05,0,0,0.19083387933138
"ANNEXIN","NK cells",2.64834971038278e-05,0,0,0.172624166069478
"ANNEXIN","PDC/Plasma cells",0,0,0,0
"ANNEXIN","Pericytes",6.76041240469074e-06,0,0,0.07286708871769
"ANNEXIN","TNK cells",3.56650554146066e-05,0,0,0.199050635279992
"ANNEXIN","Tregs",0,0,0,0
"CLDN","B cells",0,0,0,0
"CLDN","Basal epithelial",0,0,0,0
"CLDN","CD4 T cells (Th)",0,0,0,0
"CLDN","CD8 T cells (CTL)",0,0,0,0
"CLDN","Endothelial cells",0,0,0,0
"CLDN","Epithelial cells",0.000378050433855802,0.000378050433855802,0,0
"CLDN","Fibroblasts",0,0,0,0
"CLDN","Mast cells",0,0,0,0
"CLDN","Monocytes",0,0,0,0
"CLDN","Myeloid (Mac/DC)",0,0,0,0
"CLDN","NK cells",0,0,0,0
"CLDN","PDC/Plasma cells",0,0,0,0
"CLDN","Pericytes",0,0,0,0
"CLDN","TNK cells",0,0,0,0
"CLDN","Tregs",0,0,0,0
"Cholesterol","B cells",0,0,0,0
"Cholesterol","Basal epithelial",0,0,0,0
"Cholesterol","CD4 T cells (Th)",0,0.000109691459350937,0,0.234484462212104
"Cholesterol","CD8 T cells (CTL)",0,0.000149627615319926,0,0.244058571905666
"Cholesterol","Endothelial cells",0,0,0,0
"Cholesterol","Epithelial cells",0.000112695642412198,0,0,0.223561500513792
"Cholesterol","Fibroblasts",0,4.90035513355712e-06,0,0.0390482212158828
"Cholesterol","Mast cells",0,0,0,0
"Cholesterol","Monocytes",0,0,0,0
"Cholesterol","Myeloid (Mac/DC)",0.000204733387424624,0,0,0.258847244152556
"Cholesterol","NK cells",0,2.84464830351889e-05,0,0
"Cholesterol","PDC/Plasma cells",0,0,0,0
"Cholesterol","Pericytes",0,0,0,0
"Cholesterol","TNK cells",0,0,0,0
"Cholesterol","Tregs",0,2.47631169972125e-05,0,0
"IFN-II","B cells",0,0,0,0
"IFN-II","Basal epithelial",0,0,0,0
"IFN-II","CD4 T cells (Th)",0,0,0,0
"IFN-II","CD8 T cells (CTL)",0.00023840805307409,0,0,0
"IFN-II","Endothelial cells",0,0,0,0
"IFN-II","Epithelial cells",0,0,0,0
"IFN-II","Fibroblasts",0,0,0,0
"IFN-II","Mast cells",0,0,0,0
"IFN-II","Monocytes",0,0,0,0
"IFN-II","Myeloid (Mac/DC)",0,0.000310886959723279,0,0.502212252020427
"IFN-II","NK cells",2.49646646164975e-05,0,0,0.20884112931768
"IFN-II","PDC/Plasma cells",0,0,0,0
"IFN-II","Pericytes",0,0,0,0
"IFN-II","TNK cells",4.75142420326915e-05,0,0,0.288946618661892
"IFN-II","Tregs",0,0,0,0
"VISFATIN","B cells",0,0,0,0
"VISFATIN","Basal epithelial",0,0,0,0
"VISFATIN","CD4 T cells (Th)",0,0,0,0
"VISFATIN","CD8 T cells (CTL)",0,0,0,0
"VISFATIN","Endothelial cells",5.38488492916498e-05,0.000307774943147072,0,0.363587866409208
"VISFATIN","Epithelial cells",1.42655481717571e-05,0,0,0.0734557304381514
"VISFATIN","Fibroblasts",0,0,0,0
"VISFATIN","Mast cells",0,0,0,0
"VISFATIN","Monocytes",9.8582260332541e-05,0,0,0.217031547902555
"VISFATIN","Myeloid (Mac/DC)",0.000110434401621932,0,0,0.226607190414113
"VISFATIN","NK cells",0,0,0,0
"VISFATIN","PDC/Plasma cells",0,0,0,0
"VISFATIN","Pericytes",3.0643883729192e-05,0,0,0.119317664835973
"VISFATIN","TNK cells",0,0,0,0
"VISFATIN","Tregs",0,0,0,0
"JAM","B cells",0,0,0,0
"JAM","Basal epithelial",0,0,0,0
"JAM","CD4 T cells (Th)",0,0,0,0
"JAM","CD8 T cells (CTL)",0,0,0,0
"JAM","Endothelial cells",0.000227995814139754,0.000227995814139754,0,0
"JAM","Epithelial cells",0,0,0,0
"JAM","Fibroblasts",0,0,0,0
"JAM","Mast cells",0,0,0,0
"JAM","Monocytes",0,0,0,0
"JAM","Myeloid (Mac/DC)",0,0,0,0
"JAM","NK cells",0,0,0,0
"JAM","PDC/Plasma cells",0,0,0,0
"JAM","Pericytes",0,0,0,0
"JAM","TNK cells",0,0,0,0
"JAM","Tregs",0,0,0,0
"VEGF","B cells",0,0,0,0
"VEGF","Basal epithelial",0,0,0,0
"VEGF","CD4 T cells (Th)",0,0,0,0
"VEGF","CD8 T cells (CTL)",0,0,0,0
"VEGF","Endothelial cells",0,0.000207055574529849,0,0.329803894728181
"VEGF","Epithelial cells",2.2061328380714e-05,0,0,0.0922685086518642
"VEGF","Fibroblasts",0,0,0,0
"VEGF","Mast cells",3.43509396144597e-05,0,0,0.124296624916841
"VEGF","Monocytes",3.02817748553904e-05,0,0,0.114693059560876
"VEGF","Myeloid (Mac/DC)",5.59814785450318e-05,0,0,0.163713104011185
"VEGF","NK cells",0,0,0,0
"VEGF","PDC/Plasma cells",0,0,0,0
"VEGF","Pericytes",6.43800531342533e-05,0,0,0.175224808131052
"VEGF","TNK cells",0,0,0,0
"VEGF","Tregs",0,0,0,0
"GDF","B cells",0,0,0,0
"GDF","Basal epithelial",0,0,0,0
"GDF","CD4 T cells (Th)",0,0,0,0
"GDF","CD8 T cells (CTL)",0,0,0,0
"GDF","Endothelial cells",0,0.000197042816591758,0,0.5
"GDF","Epithelial cells",0.000197042816591758,0,0,0.5
"GDF","Fibroblasts",0,0,0,0
"GDF","Mast cells",0,0,0,0
"GDF","Monocytes",0,0,0,0
"GDF","Myeloid (Mac/DC)",0,0,0,0
"GDF","NK cells",0,0,0,0
"GDF","PDC/Plasma cells",0,0,0,0
"GDF","Pericytes",0,0,0,0
"GDF","TNK cells",0,0,0,0
"GDF","Tregs",0,0,0,0
"FN1","B cells",0,3.28886273392663e-06,0,0.0532117930800217
"FN1","Basal epithelial",0,6.80537376484698e-06,0,0.0901848970614112
"FN1","CD4 T cells (Th)",0,4.0219674594207e-05,0,0.197673007278928
"FN1","CD8 T cells (CTL)",0,2.38431910297081e-05,0,0.169360542225373
"FN1","Endothelial cells",0,1.04940098791519e-05,0,0.117069654775849
"FN1","Epithelial cells",0,9.56810483082904e-06,0,0.111147628196261
"FN1","Fibroblasts",0.000162727041991102,9.06413344517497e-07,0,0.261352477382155
"FN1","Mast cells",0,1.01709865344196e-05,0,0
"FN1","Monocytes",0,1.02008969968597e-05,0,0
"FN1","Myeloid (Mac/DC)",0,5.89665737745316e-06,0,0
"FN1","NK cells",0,8.19731123850586e-06,0,0
"FN1","PDC/Plasma cells",0,1.29395923747193e-07,0,0
"FN1","Pericytes",0,4.31638810087201e-06,0,0
"FN1","TNK cells",0,1.77473421329836e-05,0,0
"FN1","Tregs",0,1.09424335090734e-05,0,0
"CALCR","B cells",0,0,0,0
"CALCR","Basal epithelial",0,0,0,0
"CALCR","CD4 T cells (Th)",0,0,0,0
"CALCR","CD8 T cells (CTL)",0,0,0,0
"CALCR","Endothelial cells",0,0.000134259841655213,0,0.37076626347397
"CALCR","Epithelial cells",4.92719294149274e-06,0,0,0.0788663307643373
"CALCR","Fibroblasts",0,0,0,0
"CALCR","Mast cells",0,0,0,0
"CALCR","Monocytes",3.29117097975762e-05,0,0,0.238572324173258
"CALCR","Myeloid (Mac/DC)",9.64209389161436e-05,0,0,0.311795081588435
"CALCR","NK cells",0,0,0,0
