"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence","condition"
"Endothelial cells","CD4 T cells (Th)","APP","CD74",0.000680130731279901,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Epithelial cells","CD4 T cells (Th)","APP","CD74",0.000106545305454361,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Fibroblasts","CD4 T cells (Th)","APP","CD74",5.9966846503067e-05,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"PDC/Plasma cells","CD4 T cells (Th)","APP","CD74",1.8000323173333e-05,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Pericytes","CD4 T cells (Th)","APP","CD74",0.000183149108360319,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Basal epithelial","CD8 T cells (CTL)","APP","CD74",2.20335635844676e-05,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Endothelial cells","CD8 T cells (CTL)","APP","CD74",0.000288121225043977,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Epithelial cells","CD8 T cells (CTL)","APP","CD74",4.40747191916511e-05,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Fibroblasts","CD8 T cells (CTL)","APP","CD74",2.48064939971065e-05,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"PDC/Plasma cells","CD8 T cells (CTL)","APP","CD74",7.4380867531687e-06,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Pericytes","CD8 T cells (CTL)","APP","CD74",7.58162172815104e-05,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Basal epithelial","Endothelial cells","APP","CD74",3.72505717272996e-05,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Endothelial cells","Endothelial cells","APP","CD74",0.000431860036635201,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Epithelial cells","Endothelial cells","APP","CD74",7.46365406826161e-05,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Fibroblasts","Endothelial cells","APP","CD74",4.20081003931192e-05,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"PDC/Plasma cells","Endothelial cells","APP","CD74",1.26703081293521e-05,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Pericytes","Endothelial cells","APP","CD74",0.000127907946352654,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Basal epithelial","Epithelial cells","APP","CD74",8.45110628571394e-06,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Endothelial cells","Epithelial cells","APP","CD74",0.000106944832762692,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Epithelial cells","Epithelial cells","APP","CD74",1.69123630365848e-05,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Fibroblasts","Epithelial cells","APP","CD74",9.51878707382704e-06,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"PDC/Plasma cells","Epithelial cells","APP","CD74",2.85852494750817e-06,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Pericytes","Epithelial cells","APP","CD74",2.90638296854053e-05,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Basal epithelial","Fibroblasts","APP","CD74",4.49152069331071e-06,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Endothelial cells","Fibroblasts","APP","CD74",5.70027623740024e-05,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Epithelial cells","Fibroblasts","APP","CD74",8.98809155125613e-06,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Fibroblasts","Fibroblasts","APP","CD74",5.05876696718079e-06,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"PDC/Plasma cells","Fibroblasts","APP","CD74",1.51895705987857e-06,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Pericytes","Fibroblasts","APP","CD74",1.54473500987152e-05,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Basal epithelial","Mast cells","APP","CD74",3.32924867073263e-06,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Endothelial cells","Mast cells","APP","CD74",4.3791876844194e-05,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Epithelial cells","Mast cells","APP","CD74",6.65914272110091e-06,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Fibroblasts","Mast cells","APP","CD74",3.7479509236001e-06,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"PDC/Plasma cells","Mast cells","APP","CD74",1.12349959729142e-06,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Pericytes","Mast cells","APP","CD74",1.14568581023448e-05,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Basal epithelial","Monocytes","APP","CD74",1.53265425976908e-05,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Endothelial cells","Monocytes","APP","CD74",0.000178395500554139,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Epithelial cells","Monocytes","APP","CD74",3.07070236038476e-05,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Fibroblasts","Monocytes","APP","CD74",1.72829973566607e-05,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"PDC/Plasma cells","Monocytes","APP","CD74",5.21174481271203e-06,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Pericytes","Monocytes","APP","CD74",5.26308926703021e-05,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Basal epithelial","Myeloid (Mac/DC)","APP","CD74",7.95158574404613e-05,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Endothelial cells","Myeloid (Mac/DC)","APP","CD74",0.000873711764244353,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Epithelial cells","Myeloid (Mac/DC)","APP","CD74",0.000159448160504524,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Fibroblasts","Myeloid (Mac/DC)","APP","CD74",8.97436717080461e-05,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"PDC/Plasma cells","Myeloid (Mac/DC)","APP","CD74",2.71462274656769e-05,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Pericytes","Myeloid (Mac/DC)","APP","CD74",0.000272756766330253,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Basal epithelial","NK cells","APP","CD74",9.87744695358108e-06,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Endothelial cells","NK cells","APP","CD74",0.000124538747140517,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Epithelial cells","NK cells","APP","CD74",1.97677175219541e-05,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Fibroblasts","NK cells","APP","CD74",1.1125870859139e-05,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"PDC/Plasma cells","NK cells","APP","CD74",3.34171846998016e-06,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Pericytes","NK cells","APP","CD74",3.39669839738041e-05,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Basal epithelial","PDC/Plasma cells","APP","CD74",4.98933602956014e-06,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Endothelial cells","PDC/Plasma cells","APP","CD74",5.72239756250444e-05,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Epithelial cells","PDC/Plasma cells","APP","CD74",9.99837638192562e-06,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Fibroblasts","PDC/Plasma cells","APP","CD74",5.62744900274557e-06,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"PDC/Plasma cells","PDC/Plasma cells","APP","CD74",1.69828685594536e-06,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Pericytes","PDC/Plasma cells","APP","CD74",1.71285397374408e-05,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Basal epithelial","Pericytes","APP","CD74",3.33351275732575e-06,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Endothelial cells","Pericytes","APP","CD74",4.38813530703187e-05,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Epithelial cells","Pericytes","APP","CD74",6.66760698651674e-06,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Fibroblasts","Pericytes","APP","CD74",3.75271455677631e-06,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"PDC/Plasma cells","Pericytes","APP","CD74",1.12488857793006e-06,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Pericytes","Pericytes","APP","CD74",1.14716747202908e-05,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Basal epithelial","TNK cells","APP","CD74",2.80348589887207e-05,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Endothelial cells","TNK cells","APP","CD74",0.000341508832161879,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Epithelial cells","TNK cells","APP","CD74",5.61323108354828e-05,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Fibroblasts","TNK cells","APP","CD74",3.15930846031747e-05,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"PDC/Plasma cells","TNK cells","APP","CD74",9.50504384002691e-06,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Pericytes","TNK cells","APP","CD74",9.63499144224615e-05,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Basal epithelial","Tregs","APP","CD74",2.4523475945962e-05,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Endothelial cells","Tregs","APP","CD74",0.000307158679589449,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Epithelial cells","Tregs","APP","CD74",4.90831383215115e-05,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Fibroblasts","Tregs","APP","CD74",2.76254982117557e-05,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"PDC/Plasma cells","Tregs","APP","CD74",8.30010680974931e-06,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Pericytes","Tregs","APP","CD74",8.43228095102302e-05,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","tumor_HG"
"Endothelial cells","Endothelial cells","CD34","SELP",1.24340272539201e-05,0,"CD34_SELP","CD34 - SELP","CD34","Cell-Cell Contact","PMID: 18606703","tumor_HG"
"CD4 T cells (Th)","B cells","CD40LG","CD40",6.21991442239946e-05,0,"CD40LG_CD40","CD40LG - CD40","CD40","Cell-Cell Contact","KEGG: hsa04514","tumor_HG"
"Basal epithelial","Pericytes","CD46","JAG1",2.73798729390554e-06,0,"CD46_JAG1","CD46 - JAG1","CD46","Cell-Cell Contact","PMID: 23086448","tumor_HG"
"Epithelial cells","Pericytes","CD46","JAG1",7.74528579646537e-06,0,"CD46_JAG1","CD46 - JAG1","CD46","Cell-Cell Contact","PMID: 23086448","tumor_HG"
"Myeloid (Mac/DC)","Tregs","CD86","CTLA4",3.07582985541619e-05,0,"CD86_CTLA4","CD86 - CTLA4","CD86","Cell-Cell Contact","PMID: 23954143","tumor_HG"
"B cells","Monocytes","CD99","PILRA",6.07390782245968e-06,0,"CD99_PILRA","CD99 - PILRA","CD99","Cell-Cell Contact","PMID: 18234675","tumor_HG"
"Basal epithelial","Monocytes","CD99","PILRA",3.50557127232588e-06,0,"CD99_PILRA","CD99 - PILRA","CD99","Cell-Cell Contact","PMID: 18234675","tumor_HG"
"CD4 T cells (Th)","Monocytes","CD99","PILRA",6.48269221760397e-05,0,"CD99_PILRA","CD99 - PILRA","CD99","Cell-Cell Contact","PMID: 18234675","tumor_HG"
"CD8 T cells (CTL)","Monocytes","CD99","PILRA",7.86622741321447e-05,0,"CD99_PILRA","CD99 - PILRA","CD99","Cell-Cell Contact","PMID: 18234675","tumor_HG"
"Endothelial cells","Monocytes","CD99","PILRA",2.01484640302694e-05,0,"CD99_PILRA","CD99 - PILRA","CD99","Cell-Cell Contact","PMID: 18234675","tumor_HG"
"Epithelial cells","Monocytes","CD99","PILRA",9.32847139004318e-06,0,"CD99_PILRA","CD99 - PILRA","CD99","Cell-Cell Contact","PMID: 18234675","tumor_HG"
"Fibroblasts","Monocytes","CD99","PILRA",9.88079488674553e-06,0,"CD99_PILRA","CD99 - PILRA","CD99","Cell-Cell Contact","PMID: 18234675","tumor_HG"
"Mast cells","Monocytes","CD99","PILRA",1.29062459659973e-05,0,"CD99_PILRA","CD99 - PILRA","CD99","Cell-Cell Contact","PMID: 18234675","tumor_HG"
"Monocytes","Monocytes","CD99","PILRA",1.67721574775357e-06,0,"CD99_PILRA","CD99 - PILRA","CD99","Cell-Cell Contact","PMID: 18234675","tumor_HG"
"Myeloid (Mac/DC)","Monocytes","CD99","PILRA",7.95472985201503e-06,0,"CD99_PILRA","CD99 - PILRA","CD99","Cell-Cell Contact","PMID: 18234675","tumor_HG"
"NK cells","Monocytes","CD99","PILRA",1.27346919079404e-05,0,"CD99_PILRA","CD99 - PILRA","CD99","Cell-Cell Contact","PMID: 18234675","tumor_HG"
"PDC/Plasma cells","Monocytes","CD99","PILRA",1.46507173058615e-06,0,"CD99_PILRA","CD99 - PILRA","CD99","Cell-Cell Contact","PMID: 18234675","tumor_HG"
"Pericytes","Monocytes","CD99","PILRA",1.91985024378932e-05,0,"CD99_PILRA","CD99 - PILRA","CD99","Cell-Cell Contact","PMID: 18234675","tumor_HG"
"TNK cells","Monocytes","CD99","PILRA",2.26766216762565e-05,0,"CD99_PILRA","CD99 - PILRA","CD99","Cell-Cell Contact","PMID: 18234675","tumor_HG"
"Tregs","Monocytes","CD99","PILRA",8.87103274227752e-06,0,"CD99_PILRA","CD99 - PILRA","CD99","Cell-Cell Contact","PMID: 18234675","tumor_HG"
"B cells","Myeloid (Mac/DC)","CD99","PILRA",1.89752222676267e-05,0,"CD99_PILRA","CD99 - PILRA","CD99","Cell-Cell Contact","PMID: 18234675","tumor_HG"
"Basal epithelial","Myeloid (Mac/DC)","CD99","PILRA",1.09596165915647e-05,0,"CD99_PILRA","CD99 - PILRA","CD99","Cell-Cell Contact","PMID: 18234675","tumor_HG"
"CD4 T cells (Th)","Myeloid (Mac/DC)","CD99","PILRA",0.000202712879636357,0,"CD99_PILRA","CD99 - PILRA","CD99","Cell-Cell Contact","PMID: 18234675","tumor_HG"
"CD8 T cells (CTL)","Myeloid (Mac/DC)","CD99","PILRA",0.000246101824634631,0,"CD99_PILRA","CD99 - PILRA","CD99","Cell-Cell Contact","PMID: 18234675","tumor_HG"
"Endothelial cells","Myeloid (Mac/DC)","CD99","PILRA",6.30519671555261e-05,0,"CD99_PILRA","CD99 - PILRA","CD99","Cell-Cell Contact","PMID: 18234675","tumor_HG"
"Epithelial cells","Myeloid (Mac/DC)","CD99","PILRA",2.91746595049364e-05,0,"CD99_PILRA","CD99 - PILRA","CD99","Cell-Cell Contact","PMID: 18234675","tumor_HG"
"Fibroblasts","Myeloid (Mac/DC)","CD99","PILRA",3.09476606755747e-05,0,"CD99_PILRA","CD99 - PILRA","CD99","Cell-Cell Contact","PMID: 18234675","tumor_HG"
"Mast cells","Myeloid (Mac/DC)","CD99","PILRA",4.03592187983118e-05,0,"CD99_PILRA","CD99 - PILRA","CD99","Cell-Cell Contact","PMID: 18234675","tumor_HG"
"Monocytes","Myeloid (Mac/DC)","CD99","PILRA",5.23904332007495e-06,0,"CD99_PILRA","CD99 - PILRA","CD99","Cell-Cell Contact","PMID: 18234675","tumor_HG"
"Myeloid (Mac/DC)","Myeloid (Mac/DC)","CD99","PILRA",2.48515857400462e-05,0,"CD99_PILRA","CD99 - PILRA","CD99","Cell-Cell Contact","PMID: 18234675","tumor_HG"
"NK cells","Myeloid (Mac/DC)","CD99","PILRA",3.98442843684187e-05,0,"CD99_PILRA","CD99 - PILRA","CD99","Cell-Cell Contact","PMID: 18234675","tumor_HG"
"PDC/Plasma cells","Myeloid (Mac/DC)","CD99","PILRA",4.58045185313424e-06,0,"CD99_PILRA","CD99 - PILRA","CD99","Cell-Cell Contact","PMID: 18234675","tumor_HG"
"Pericytes","Myeloid (Mac/DC)","CD99","PILRA",6.00736010990249e-05,0,"CD99_PILRA","CD99 - PILRA","CD99","Cell-Cell Contact","PMID: 18234675","tumor_HG"
"TNK cells","Myeloid (Mac/DC)","CD99","PILRA",7.09545684147041e-05,0,"CD99_PILRA","CD99 - PILRA","CD99","Cell-Cell Contact","PMID: 18234675","tumor_HG"
"Tregs","Myeloid (Mac/DC)","CD99","PILRA",2.77159081385223e-05,0,"CD99_PILRA","CD99 - PILRA","CD99","Cell-Cell Contact","PMID: 18234675","tumor_HG"
"Fibroblasts","Basal epithelial","CD99","CD99",1.78439013932441e-05,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","tumor_HG"
"CD8 T cells (CTL)","CD4 T cells (Th)","CD99","CD99",0.00265276903941201,0.01,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","tumor_HG"
"Endothelial cells","CD4 T cells (Th)","CD99","CD99",0.000676645064583428,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","tumor_HG"
"Fibroblasts","CD4 T cells (Th)","CD99","CD99",0.000327057968404089,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","tumor_HG"
"NK cells","CD4 T cells (Th)","CD99","CD99",0.000428973930773844,0.02,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","tumor_HG"
"Pericytes","CD4 T cells (Th)","CD99","CD99",0.000645745530543197,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","tumor_HG"
"TNK cells","CD4 T cells (Th)","CD99","CD99",0.000763153345080238,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","tumor_HG"
"CD4 T cells (Th)","CD8 T cells (CTL)","CD99","CD99",0.00265276903941201,0.01,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","tumor_HG"
"CD8 T cells (CTL)","CD8 T cells (CTL)","CD99","CD99",0.00317782998648287,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","tumor_HG"
"Endothelial cells","CD8 T cells (CTL)","CD99","CD99",0.000808935952366437,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","tumor_HG"
"Epithelial cells","CD8 T cells (CTL)","CD99","CD99",0.000380194626113946,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","tumor_HG"
"Fibroblasts","CD8 T cells (CTL)","CD99","CD99",0.000388308584296306,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","tumor_HG"
"Mast cells","CD8 T cells (CTL)","CD99","CD99",0.000527616048186161,0.01,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","tumor_HG"
"NK cells","CD8 T cells (CTL)","CD99","CD99",0.000513599008722094,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","tumor_HG"
"Pericytes","CD8 T cells (CTL)","CD99","CD99",0.000772575170506199,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","tumor_HG"
"TNK cells","CD8 T cells (CTL)","CD99","CD99",0.000913286379236445,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","tumor_HG"
"CD4 T cells (Th)","Endothelial cells","CD99","CD99",0.000676645064583428,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","tumor_HG"
"CD8 T cells (CTL)","Endothelial cells","CD99","CD99",0.000808935952366437,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","tumor_HG"
"Endothelial cells","Endothelial cells","CD99","CD99",0.000205721023095258,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","tumor_HG"
"Epithelial cells","Endothelial cells","CD99","CD99",9.69149799901822e-05,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","tumor_HG"
"Fibroblasts","Endothelial cells","CD99","CD99",9.84280781543958e-05,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","tumor_HG"
"Mast cells","Endothelial cells","CD99","CD99",0.000134558762829629,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","tumor_HG"
"NK cells","Endothelial cells","CD99","CD99",0.000130705540395124,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","tumor_HG"
"Pericytes","Endothelial cells","CD99","CD99",0.000196544432869622,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","tumor_HG"
"TNK cells","Endothelial cells","CD99","CD99",0.000232371167488315,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","tumor_HG"
"CD8 T cells (CTL)","Epithelial cells","CD99","CD99",0.000380194626113946,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","tumor_HG"
"Endothelial cells","Epithelial cells","CD99","CD99",9.69149799901822e-05,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","tumor_HG"
"Fibroblasts","Epithelial cells","CD99","CD99",4.67419282954403e-05,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","tumor_HG"
"NK cells","Epithelial cells","CD99","CD99",6.14699030068165e-05,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","tumor_HG"
"Pericytes","Epithelial cells","CD99","CD99",9.2511167639686e-05,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","tumor_HG"
"TNK cells","Epithelial cells","CD99","CD99",0.00010934049909795,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","tumor_HG"
"Basal epithelial","Fibroblasts","CD99","CD99",1.78439013932441e-05,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","tumor_HG"
"CD4 T cells (Th)","Fibroblasts","CD99","CD99",0.000327057968404089,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","tumor_HG"
"CD8 T cells (CTL)","Fibroblasts","CD99","CD99",0.000388308584296306,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","tumor_HG"
"Endothelial cells","Fibroblasts","CD99","CD99",9.84280781543958e-05,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","tumor_HG"
"Epithelial cells","Fibroblasts","CD99","CD99",4.67419282954403e-05,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","tumor_HG"
"Fibroblasts","Fibroblasts","CD99","CD99",4.65772344961622e-05,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","tumor_HG"
"Mast cells","Fibroblasts","CD99","CD99",6.5004612307654e-05,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","tumor_HG"
"NK cells","Fibroblasts","CD99","CD99",6.26859661188005e-05,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","tumor_HG"
"PDC/Plasma cells","Fibroblasts","CD99","CD99",7.44786002541945e-06,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","tumor_HG"
"Pericytes","Fibroblasts","CD99","CD99",9.41517182736531e-05,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","tumor_HG"
"TNK cells","Fibroblasts","CD99","CD99",0.000111362077904287,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","tumor_HG"
"CD8 T cells (CTL)","Mast cells","CD99","CD99",0.000527616048186161,0.01,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","tumor_HG"
"Endothelial cells","Mast cells","CD99","CD99",0.000134558762829629,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","tumor_HG"
"Fibroblasts","Mast cells","CD99","CD99",6.5004612307654e-05,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","tumor_HG"
"NK cells","Mast cells","CD99","CD99",8.53161363020053e-05,0.02,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","tumor_HG"
"Pericytes","Mast cells","CD99","CD99",0.000128421446836352,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","tumor_HG"
